time,conn_handle,peer_addr,dir,op,att_handle,uuid,value
Oct 29 22:06:30.232,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:30.269,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.272,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00EC0464FFFF92810000A2EBFFFFC276
Oct 29 22:06:30.344,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.344,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:30.348,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00F00464FFFFA99A000066ACFFFF6563
Oct 29 22:06:30.419,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.421,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00F40464FFFF2D72FFFFEE43FFFF2347
Oct 29 22:06:30.457,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:30.494,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.496,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00F80464FFFF3B96000004C4FFFF5193
Oct 29 22:06:30.569,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.570,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:30.571,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00FC0464FFFF4EB6FFFFF39BFFFF40D4
Oct 29 22:06:30.682,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.684,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01000464FFFF4A75FFFFFD78FFFF7D48
Oct 29 22:06:30.719,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:30.757,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.759,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01040464FFFFC34400006FBAFFFFEDD1
Oct 29 22:06:30.832,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.834,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01080464FFFFDF2600004A69FFFFA897
Oct 29 22:06:30.869,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:30.906,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.909,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,010C0464FFFF8091FFFFFB2FFFFF963C
Oct 29 22:06:30.945,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:30.981,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:30.983,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01100464FFFFE82400008663000042A7
Oct 29 22:06:31.057,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.057,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:31.059,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01140464000069770000C4C0000049C1
Oct 29 22:06:31.132,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.134,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01180464000009FA00004C32FFFFE8E2
Oct 29 22:06:31.170,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:31.207,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.209,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,011C0464000007530000792C00004B54
Oct 29 22:06:31.281,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.283,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01200464000075E50000B9B900005976
Oct 29 22:06:31.320,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:31.356,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.359,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,012404640000029300001468FFFFAF36
Oct 29 22:06:31.431,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.432,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:31.434,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01280464FFFF9B51FFFFE70EFFFFCDE9
Oct 29 22:06:31.507,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.509,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,012C04640000122700005649000022FE
Oct 29 22:06:31.545,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:31.582,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.584,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01300464FFFFE503FFFFDDC0FFFF7DFB
Oct 29 22:06:31.656,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.657,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:31.659,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01340464FFFF3685FFFF5587FFFF3F47
Oct 29 22:06:31.731,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.733,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01380464FFFF8AB7FFFFD630FFFFDAA4
Oct 29 22:06:31.770,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:31.807,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.809,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,013C0464FFFFF4E200000378FFFFD256
Oct 29 22:06:31.881,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.884,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01400464FFFFA15CFFFFABACFFFF9B2E
Oct 29 22:06:31.919,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:31.957,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:31.960,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01440464FFFFD19A00000A1300002004
Oct 29 22:06:32.069,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.069,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:32.071,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0148046400004B830000549D000035B9
Oct 29 22:06:32.145,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:32.181,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.184,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,014C0464FFFFF6B8FFFFE1BFFFFFC821
Oct 29 22:06:32.256,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.257,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:32.258,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01500464FFFFD3EEFFFFF31200001103
Oct 29 22:06:32.331,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.332,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0154046400004B9D0000578300005214
Oct 29 22:06:32.406,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:32.407,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.407,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0158046400001FB3FFFFFB4DFFFFE16D
Oct 29 22:06:32.481,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.482,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,015C0464FFFFD05FFFFFDBB6000001D0
Oct 29 22:06:32.557,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:32.594,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.595,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01600464000054E500006F0200008D3B
Oct 29 22:06:32.632,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:32.669,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.670,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,016404640000843600005E09000047F4
Oct 29 22:06:32.744,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.744,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:32.749,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0168046400000E64FFFFF51F00000784
Oct 29 22:06:32.819,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.820,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,016C0464000034F00000416600006856
Oct 29 22:06:32.857,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:32.894,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.895,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0170046400006A0900003DE000002804
Oct 29 22:06:32.969,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:32.970,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01740464FFFFC662FFFF8922FFFF83B1
Oct 29 22:06:33.007,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.044,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.045,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01780464FFFF878AFFFF8B32FFFFC382
Oct 29 22:06:33.119,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.119,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.120,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,017C0464FFFFFFA5FFFFF41800000807
Oct 29 22:06:33.194,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.195,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01800464FFFFD639FFFF9A4DFFFF9518
Oct 29 22:06:33.232,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.269,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.270,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01840464FFFF7C93FFFF6DE8FFFFA39D
Oct 29 22:06:33.344,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.344,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.345,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01880464FFFFEE4AFFFFF39800002654
Oct 29 22:06:33.419,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.421,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,018C046400002903FFFFFB540000039A
Oct 29 22:06:33.457,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.494,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.496,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01900464FFFFE672FFFFCAA1FFFFF9C5
Oct 29 22:06:33.569,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.572,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,019404640000392400003BE100007556
Oct 29 22:06:33.607,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.644,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.646,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0198046400007C04000045D9000043FB
Oct 29 22:06:33.719,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.720,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.721,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,019C0464FFFFF7EBFFFFBD17FFFFD51D
Oct 29 22:06:33.794,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.796,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01A00464FFFFF91FFFFFFD1F00004899
Oct 29 22:06:33.832,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.869,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.872,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01A404640000856600006A0000008217
Oct 29 22:06:33.944,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:33.945,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:33.946,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01A80464000047BE0000034C00000D8F
Oct 29 22:06:34.019,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.021,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01AC046400000900FFFFFAF100003F18
Oct 29 22:06:34.057,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:34.094,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.097,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01B0046400007F3700006A8900008CB1
Oct 29 22:06:34.169,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.172,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01B40464000053AE00000268FFFFFB81
Oct 29 22:06:34.207,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:34.244,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.247,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01B80464FFFFC58CFFFF9F44FFFFD49A
Oct 29 22:06:34.319,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.319,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:34.320,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01BC046400000DBFFFFFFF9100002EE1
Oct 29 22:06:34.394,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.395,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01C0046400000899FFFFB670FFFFA9AD
Oct 29 22:06:34.432,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:34.469,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.471,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01C40464FFFF5583FFFF1EC0FFFF4C66
Oct 29 22:06:34.544,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.545,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:34.546,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01C80464FFFF94D2FFFF9FF6FFFFF526
Oct 29 22:06:34.619,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.622,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01CC04640000241EFFFFF66A000006AF
Oct 29 22:06:34.657,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:34.694,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.697,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01D00464FFFFC60BFFFF8800FFFFAA81
Oct 29 22:06:34.769,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.772,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01D40464FFFFDB93FFFFE24C00003CCD
Oct 29 22:06:34.807,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:34.844,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.846,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01D8046400008674000067780000845D
Oct 29 22:06:34.919,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.920,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:34.921,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01DC0464000043D8FFFFF80600000811
Oct 29 22:06:34.994,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:34.997,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01E0046400000EC5000005990000596E
Oct 29 22:06:35.032,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:35.069,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.073,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01E404640000AB5F000096C50000BEDF
Oct 29 22:06:35.144,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.145,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:35.147,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01E80464000082A300002B980000296A
Oct 29 22:06:35.219,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.222,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01EC0464FFFFFDA5FFFFDC8E00001FE6
Oct 29 22:06:35.257,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:35.294,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.297,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01F0046400006A0C00005CB000009092
Oct 29 22:06:35.369,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.371,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01F404640000650200000BC6FFFFFF1C
Oct 29 22:06:35.408,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:35.444,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.447,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01F80464FFFFA88AFFFF6E6EFFFF9D15
Oct 29 22:06:35.519,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.520,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:35.521,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,01FC0464FFFFD774FFFFD21300001763
Oct 29 22:06:35.594,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.597,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0200046400001B29FFFFD725FFFFD957
Oct 29 22:06:35.632,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:35.669,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.670,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,02040464FFFF883AFFFF475BFFFF6D0E
Oct 29 22:06:35.744,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.744,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:35.745,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,02080464FFFF9ECCFFFF9F8AFFFFF2AC
Oct 29 22:06:35.819,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.824,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,020C0464000022F4FFFFF70700000CF5
Oct 29 22:06:35.857,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:35.894,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.895,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,02100464FFFFCF12FFFF8D58FFFFACD4
Oct 29 22:06:35.969,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:35.972,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,02140464FFFFD28DFFFFD42B00002E25
Oct 29 22:06:36.007,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.044,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.046,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0218046400007F430000683400008F7E
Oct 29 22:06:36.119,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.120,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.121,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,021C046400006084000018CA0000280F
Oct 29 22:06:36.194,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.197,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0220046400001EC30000090400004E5C
Oct 29 22:06:36.232,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.269,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.271,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0224046400008AF50000736D00009BCE
Oct 29 22:06:36.344,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.345,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.347,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0228046400006E1900002199000024A6
Oct 29 22:06:36.419,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.421,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,022C0464FFFFF7E5FFFFCFE700000415
Oct 29 22:06:36.457,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.494,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.498,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,023004640000321600001E8000004E28
Oct 29 22:06:36.569,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.572,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,02340464000036B3FFFFF385FFFFF8F7
Oct 29 22:06:36.607,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.644,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.647,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,02380464FFFFC350FFFF9289FFFFBB45
Oct 29 22:06:36.719,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.720,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.722,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,023C0464FFFFDD9EFFFFCD6500000407
Oct 29 22:06:36.794,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.797,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,024004640000091CFFFFD70CFFFFE94F
Oct 29 22:06:36.832,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.869,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.871,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,02440464FFFFC3DCFFFF9626FFFFBCF8
Oct 29 22:06:36.944,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:36.945,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 22:06:36.957,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,02480464FFFFDD85FFFFD10E00000CFE
Oct 29 22:06:37.019,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:06:37.021,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,024C0464000029270000061D0000243F
